id,year,district_code,district_name,dong_code,dong_name,lot_type_code,lot_type,main_no,sub_no,building_name,contract_day,price,arch_area,land_area,floor,built_year,housing_type,deal_type,address,latitude,longitude
402,2025,11215,광진구,10300,구의동,1,대지,31,7,선경빌라트(31-7),2025-04-23,500000000,76.66,39.0,2.0,2000.0,연립다세대,중개거래,서울특별시 광진구 구의동 0031-0007 선경빌라트(31-7),37.552626038737,127.093084736756
403,2025,11215,광진구,10300,구의동,1,대지,57,120,선경쉐르빌나동,2025-05-22,395000000,66.09,28.0,1.0,2002.0,연립다세대,중개거래,서울특별시 광진구 구의동 0057-0120 선경쉐르빌나동,37.5496295853619,127.092975880407
404,2025,11215,광진구,10300,구의동,1,대지,57,28,선경쉐리빌가동,2025-07-04,390000000,68.4,28.0,2.0,2002.0,연립다세대,중개거래,서울특별시 광진구 구의동 0057-0028 선경쉐리빌가동,37.5496677284453,127.09282213712
405,2025,11215,광진구,10300,구의동,1,대지,56,15,선경주택,2025-06-19,438000000,72.12,40.0,4.0,2001.0,연립다세대,중개거래,서울특별시 광진구 구의동 0056-0015 선경주택,37.5507247684103,127.093179355613
406,2025,11215,광진구,10100,중곡동,1,대지,127,27,선영빌라,2025-01-14,300000000,62.79,28.0,-1.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0127-0027 선영빌라,37.5583218755717,127.086322439029
407,2025,11215,광진구,10100,중곡동,1,대지,293,12,선영아트빌,2025-05-15,230000000,47.25,22.0,4.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0293-0012 선영아트빌,37.5692646763431,127.087515116081
408,2025,11215,광진구,10500,자양동,1,대지,665,7,선진빌,2025-05-19,635000000,60.97,35.0,4.0,2002.0,연립다세대,중개거래,서울특별시 광진구 자양동 0665-0007 선진빌,37.5300455314423,127.083465993835
409,2025,11215,광진구,10100,중곡동,1,대지,112,22,선화빌라2차,2025-03-03,315000000,58.14,26.0,1.0,1995.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0112-0022 선화빌라2차,37.553542309229,127.090710428835
410,2025,11215,광진구,10100,중곡동,1,대지,162,22,선화빌라8차,2025-04-29,350000000,63.62,27.0,1.0,1996.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0162-0022 선화빌라8차,37.5610782111596,127.080972117763
411,2025,11215,광진구,10300,구의동,1,대지,657,0,성동강변파크빌101(강변타워),2025-06-07,850000000,59.1,0.0,10.0,2001.0,아파트,중개거래,서울특별시 광진구 구의동 0657-0000 성동강변파크빌101(강변타워),37.5378385435946,127.092780543253
412,2025,11215,광진구,10200,능동,1,대지,247,10,성심하이츠,2025-05-17,245000000,34.22,23.0,3.0,2003.0,연립다세대,중개거래,서울특별시 광진구 능동 0247-0010 성심하이츠,37.5540879271096,127.085679382397
413,2025,11215,광진구,10100,중곡동,1,대지,681,0,성원,2025-04-11,677000000,84.98,0.0,14.0,1998.0,아파트,중개거래,서울특별시 광진구 중곡동 0681-0000 성원,37.5711840707054,127.07961710743
414,2025,11215,광진구,10300,구의동,1,대지,29,1,성원쌍떼빌,2025-06-17,490000000,81.45,0.0,4.0,2003.0,아파트,직거래,서울특별시 광진구 구의동 0029-0001 성원쌍떼빌,37.5538130047822,127.092291866878
415,2025,11215,광진구,10300,구의동,1,대지,252,14,성지하이츠,2025-02-28,185000000,42.07,56.21,6.0,1997.0,오피스텔,직거래,서울특별시 광진구 구의동 0252-0014 성지하이츠,37.538959252643,127.083675182932
416,2025,11215,광진구,10300,구의동,1,대지,241,74,세림에버빌,2025-03-15,310000000,62.76,24.0,4.0,2011.0,연립다세대,중개거래,서울특별시 광진구 구의동 0241-0074 세림에버빌,37.540324339014,127.088158711434
417,2025,11215,광진구,10300,구의동,1,대지,249,4,세림에버빌2차,2025-03-01,300000000,29.93,18.0,2.0,2012.0,연립다세대,중개거래,서울특별시 광진구 구의동 0249-0004 세림에버빌2차,37.5417620761955,127.086435958102
418,2025,11215,광진구,10500,자양동,1,대지,614,11,세림에버빌3차,2025-04-10,550000000,56.34,26.0,2.0,2013.0,연립다세대,중개거래,서울특별시 광진구 자양동 0614-0011 세림에버빌3차,37.5341383748431,127.077994072121
419,2025,11215,광진구,10500,자양동,1,대지,631,10,세림에버빌6차A,2025-03-03,470000000,38.05,23.0,3.0,2015.0,연립다세대,중개거래,서울특별시 광진구 자양동 0631-0010 세림에버빌6차A,37.5338015904278,127.081840954803
420,2025,11215,광진구,10100,중곡동,1,대지,150,190,세안빌라,2025-01-24,220000000,51.86,22.0,1.0,2001.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0150-0190 세안빌라,37.5608366854156,127.086516956577
421,2025,11215,광진구,10300,구의동,1,대지,658,0,세양,2025-07-01,1550000000,84.32,0.0,11.0,2002.0,아파트,중개거래,서울특별시 광진구 구의동 0658-0000 세양,37.537581685889,127.093898450026
422,2025,11215,광진구,10900,군자동,1,대지,88,39,세운파크맨션,2025-06-07,330000000,46.29,23.0,4.0,1997.0,연립다세대,중개거래,서울특별시 광진구 군자동 0088-0039 세운파크맨션,37.5526028147959,127.075229917526
423,2025,11215,광진구,10300,구의동,1,대지,52,4,세원그린빌,2025-07-03,438000000,54.79,31.0,2.0,2012.0,연립다세대,중개거래,서울특별시 광진구 구의동 0052-0004 세원그린빌,37.5523855021474,127.090965580194
424,2025,11215,광진구,10300,구의동,1,대지,210,31,세종빌라,2025-04-18,340000000,45.94,29.0,3.0,2012.0,연립다세대,중개거래,서울특별시 광진구 구의동 0210-0031 세종빌라,37.5401803922254,127.091200020498
425,2025,11215,광진구,10100,중곡동,1,대지,101,49,세종스마트빌(101-49),2025-03-14,350000000,48.36,30.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0101-0049 세종스마트빌(101-49),37.5578404150935,127.093838190677
426,2025,11215,광진구,10900,군자동,1,대지,1,14,세종아트빌,2025-06-12,530000000,76.52,41.0,3.0,2002.0,연립다세대,중개거래,서울특별시 광진구 군자동 0001-0014 세종아트빌,37.554782372686,127.077529054017
427,2025,11215,광진구,10700,화양동,1,대지,17,92,세종에버그린,2025-01-02,275000000,35.49,44.65,4.0,2018.0,오피스텔,중개거래,서울특별시 광진구 화양동 0017-0092 세종에버그린,37.5465241135469,127.069233126195
428,2025,11215,광진구,10700,화양동,1,대지,17,68,세종에버그린(101동),2025-03-15,314000000,25.06,9.0,8.0,2018.0,연립다세대,중개거래,서울특별시 광진구 화양동 0017-0068 세종에버그린(101동),37.5466365212341,127.069296147123
429,2025,11215,광진구,10700,화양동,1,대지,37,94,세진빌라,2025-03-13,330000000,49.0,24.0,1.0,1994.0,연립다세대,중개거래,서울특별시 광진구 화양동 0037-0094 세진빌라,37.5442259807989,127.066328539945
430,2025,11215,광진구,10500,자양동,1,대지,678,12,센토레아빌(678-12),2025-05-19,300000000,39.87,23.0,4.0,2007.0,연립다세대,직거래,서울특별시 광진구 자양동 0678-0012 센토레아빌(678-12),37.5312956800993,127.084592306367
431,2025,11215,광진구,10500,자양동,1,대지,193,13,센트럴리버뷰,2025-06-10,1150000000,22.57,15.0,6.0,2021.0,연립다세대,중개거래,서울특별시 광진구 자양동 0193-0013 센트럴리버뷰,37.5345758582108,127.061601979555
432,2025,11215,광진구,10300,구의동,1,대지,253,19,센트럴빌,2025-04-30,254000000,41.29,53.48,5.0,2003.0,오피스텔,중개거래,서울특별시 광진구 구의동 0253-0019 센트럴빌,37.5447415604241,127.083216908942
433,2025,11215,광진구,10100,중곡동,1,대지,602,2,소망아트빌,2025-05-10,175000000,35.84,176.0,-1.0,2010.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0602-0002 소망아트빌,37.5706384179094,127.08727946398
434,2025,11215,광진구,10300,구의동,1,대지,251,177,솔렌시아,2025-02-21,300000000,33.95,0.0,6.0,2015.0,아파트,중개거래,서울특별시 광진구 구의동 0251-0177 솔렌시아,37.5412695715072,127.083963812744
435,2025,11215,광진구,10300,구의동,1,대지,236,25,솔렌시아2,2025-03-08,332000000,31.13,0.0,9.0,2015.0,아파트,중개거래,서울특별시 광진구 구의동 0236-0025 솔렌시아2,37.5429466395997,127.084667929872
436,2025,11215,광진구,10300,구의동,1,대지,68,30,솔리드하우스(구의),2024-12-28,430000000,28.61,14.0,8.0,2023.0,연립다세대,중개거래,서울특별시 광진구 구의동 0068-0030 솔리드하우스(구의),37.5456911654079,127.086296330421
437,2025,11215,광진구,10500,자양동,1,대지,678,30,송림빌,2025-06-28,599000000,47.77,28.0,2.0,2010.0,연립다세대,중개거래,서울특별시 광진구 자양동 0678-0030 송림빌,37.5312956800993,127.084592306367
438,2025,11215,광진구,10900,군자동,1,대지,346,11,송정빌라,2025-02-26,410000000,84.42,74.0,1.0,1984.0,연립다세대,중개거래,서울특별시 광진구 군자동 0346-0011 송정빌라,37.5507410106814,127.070529158458
439,2025,11215,광진구,10100,중곡동,1,대지,340,10,수플러스(340-10),2025-04-22,400000000,59.82,42.0,5.0,2015.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0340-0010 수플러스(340-10),37.5611193905758,127.083297824169
440,2025,11215,광진구,10500,자양동,1,대지,640,35,수호아트빌,2025-05-02,700000000,61.44,33.0,2.0,2010.0,연립다세대,중개거래,서울특별시 광진구 자양동 0640-0035 수호아트빌,37.5297405635131,127.07871129071
441,2025,11215,광진구,10100,중곡동,1,대지,290,1,스마트빌,2025-06-03,448000000,46.12,29.0,4.0,2015.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0290-0001 스마트빌,37.5700181189374,127.085878739828
442,2025,11215,광진구,10500,자양동,1,대지,843,1,스위트자양3차,2025-05-29,640000000,29.12,18.0,5.0,2023.0,연립다세대,중개거래,서울특별시 광진구 자양동 0843-0001 스위트자양3차,37.5377615783372,127.06470436459
443,2025,11215,광진구,10200,능동,1,대지,254,19,스카이빌,2025-06-10,490000000,59.46,43.0,1.0,2008.0,연립다세대,중개거래,서울특별시 광진구 능동 0254-0019 스카이빌,37.5528319306567,127.08728630761
444,2025,11215,광진구,10500,자양동,1,대지,225,44,스카이빌라트,2025-04-18,510000000,73.85,41.0,5.0,2000.0,연립다세대,중개거래,서울특별시 광진구 자양동 0225-0044 스카이빌라트,37.538765497388,127.077117128116
445,2025,11215,광진구,10500,자양동,1,대지,225,14,스타빌,2025-05-24,480000000,64.16,36.0,3.0,2008.0,연립다세대,중개거래,서울특별시 광진구 자양동 0225-0014 스타빌,37.5385934313907,127.078311339663
446,2025,11215,광진구,10100,중곡동,1,대지,150,239,스타빌리지,2025-04-05,347000000,28.62,18.0,4.0,2020.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0150-0239 스타빌리지,37.5597340693354,127.084619580281
447,2025,11215,광진구,10300,구의동,1,대지,59,1,스타파크,2025-02-22,795000000,53.39,0.0,10.0,2022.0,아파트,중개거래,서울특별시 광진구 구의동 0059-0001 스타파크,37.5490111663673,127.092022274837
448,2025,11215,광진구,10300,구의동,1,대지,80,37,스타파크아파트,2025-05-07,650000000,57.21,0.0,3.0,2018.0,아파트,중개거래,서울특별시 광진구 구의동 0080-0037 스타파크아파트,37.5456758574304,127.085540979439
449,2025,11215,광진구,10900,군자동,1,대지,473,21,스테이 더 디자이너스 군자,2025-03-21,210000000,16.94,26.92,17.0,2020.0,오피스텔,중개거래,서울특별시 광진구 군자동 0473-0021 스테이 더 디자이너스 군자,37.5573424357159,127.077849731446
450,2025,11215,광진구,10500,자양동,1,대지,601,10,시그니처601,2025-05-19,599000000,28.39,17.0,3.0,2020.0,연립다세대,중개거래,서울특별시 광진구 자양동 0601-0010 시그니처601,37.5324325547136,127.075710064978
451,2025,11215,광진구,10400,광장동,1,대지,413,15,시원빌라,2025-04-04,335000000,43.6,27.0,3.0,1992.0,연립다세대,중개거래,서울특별시 광진구 광장동 0413-0015 시원빌라,37.5427102805436,127.098525301478
452,2025,11215,광진구,10900,군자동,1,대지,367,8,시티빌리지가동,2025-03-14,365000000,50.4,29.0,2.0,1994.0,연립다세대,중개거래,서울특별시 광진구 군자동 0367-0008 시티빌리지가동,37.5493467367026,127.07242956758
453,2025,11215,광진구,10300,구의동,1,대지,224,7,신덕하이빌,2025-02-05,630000000,83.72,0.0,6.0,2001.0,아파트,직거래,서울특별시 광진구 구의동 0224-0007 신덕하이빌,37.54241949393,127.090343346083
454,2025,11215,광진구,10300,구의동,1,대지,224,64,신덕하이빌타워,2025-05-30,296000000,38.85,23.0,1.0,2001.0,연립다세대,중개거래,서울특별시 광진구 구의동 0224-0064 신덕하이빌타워,37.5425788519047,127.090380992304
455,2025,11215,광진구,10300,구의동,1,대지,251,34,신도브래뉴오피스텔,2025-02-15,150000000,33.15,44.78,7.0,2003.0,오피스텔,중개거래,서울특별시 광진구 구의동 0251-0034 신도브래뉴오피스텔,37.5399987781768,127.083488515628
456,2025,11215,광진구,10100,중곡동,1,대지,220,49,신동빌,2025-06-16,250000000,46.72,26.0,4.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0220-0049 신동빌,37.5657701854646,127.083251275188
457,2025,11215,광진구,10400,광장동,1,대지,250,0,신동아파밀리에,2025-06-20,1430000000,84.46,0.0,3.0,2007.0,아파트,중개거래,서울특별시 광진구 광장동 0250-0000 신동아파밀리에,37.5469362093814,127.10483401307
458,2025,11215,광진구,10500,자양동,1,대지,221,8,신세계빌라,2025-06-05,502000000,52.66,29.0,2.0,2002.0,연립다세대,중개거래,서울특별시 광진구 자양동 0221-0008 신세계빌라,37.5362911119994,127.080710647654
459,2025,11215,광진구,10100,중곡동,1,대지,193,38,신영아트빌,2025-06-02,278000000,46.02,24.0,2.0,2001.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0193-0038 신영아트빌,37.5653242835392,127.081441464479
460,2025,11215,광진구,10700,화양동,1,대지,111,88,신원리브웰 화양동 주상복합,2025-07-03,180000000,15.273,23.068,11.0,2019.0,오피스텔,중개거래,서울특별시 광진구 화양동 0111-0088 신원리브웰 화양동 주상복합,37.5456665249179,127.073727895881
461,2025,11215,광진구,10100,중곡동,1,대지,239,43,신원캐스빌B동,2025-04-08,292000000,57.08,39.0,2.0,2003.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0239-0043 신원캐스빌B동,37.5639279556125,127.079002140929
462,2025,11215,광진구,10300,구의동,1,대지,36,16,신일맨숀,2025-06-13,424000000,98.97,85.0,1.0,1982.0,연립다세대,중개거래,서울특별시 광진구 구의동 0036-0016 신일맨숀,37.5504630781693,127.096040992463
463,2025,11215,광진구,10100,중곡동,1,대지,114,6,신한베스트빌(114-6),2025-03-10,400000000,57.555,25.0,4.0,2012.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0114-0006 신한베스트빌(114-6),37.5531009111386,127.09059219728
464,2025,11215,광진구,10100,중곡동,1,대지,114,7,신한베스트빌(114-7),2025-04-23,480000000,59.8,37.0,2.0,2012.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0114-0007 신한베스트빌(114-7),37.5530260581229,127.090331024267
465,2025,11215,광진구,10100,중곡동,1,대지,18,24,신향빌라,2025-06-10,750000000,76.38,92.0,2.0,1986.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0018-0024 신향빌라,37.566113658717,127.087469323138
466,2025,11215,광진구,10900,군자동,1,대지,60,5,신현빌,2025-05-22,300250000,29.76,20.0,4.0,2016.0,연립다세대,직거래,서울특별시 광진구 군자동 0060-0005 신현빌,37.555131482598,127.074348353066
467,2025,11215,광진구,10300,구의동,1,대지,50,28,신혼연립A동,2025-04-26,128000000,39.87,27.0,-1.0,1986.0,연립다세대,중개거래,서울특별시 광진구 구의동 0050-0028 신혼연립A동,37.5522741402949,127.091546565211
468,2025,11215,광진구,10300,구의동,1,대지,43,4,써미트빌,2025-06-27,317000000,35.07,26.0,3.0,2017.0,연립다세대,중개거래,서울특별시 광진구 구의동 0043-0004 써미트빌,37.5504770769605,127.094997395395
469,2025,11215,광진구,10700,화양동,1,대지,530,0,씨즈건대힐스,2025-01-20,170000000,14.23,0.0,2.0,2017.0,아파트,직거래,서울특별시 광진구 화양동 0530-0000 씨즈건대힐스,37.5461943770105,127.074657001323
470,2025,11215,광진구,10500,자양동,1,대지,624,8,씨티빌라,2025-06-27,630000000,67.22,35.0,3.0,2002.0,연립다세대,중개거래,서울특별시 광진구 자양동 0624-0008 씨티빌라,37.5347047018493,127.081524804745
471,2025,11215,광진구,10300,구의동,1,대지,231,8,아너스빌(231-8),2025-05-21,375000000,33.91,21.0,4.0,2017.0,연립다세대,중개거래,서울특별시 광진구 구의동 0231-0008 아너스빌(231-8),37.5435029602901,127.089018926407
472,2025,11215,광진구,10300,구의동,1,대지,241,47,아너스빌(241-47),2025-07-07,530000000,59.99,31.0,2.0,2015.0,연립다세대,중개거래,서울특별시 광진구 구의동 0241-0047 아너스빌(241-47),37.5404570095342,127.087494673247
473,2025,11215,광진구,10100,중곡동,1,대지,133,1,아성뜨란채,2025-02-24,345000000,27.58,16.0,3.0,2018.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0133-0001 아성뜨란채,37.5567342845826,127.083869570746
474,2025,11215,광진구,10200,능동,1,대지,240,29,아성빌,2025-03-24,740000000,107.42,66.0,2.0,2001.0,연립다세대,중개거래,서울특별시 광진구 능동 0240-0029 아성빌,37.5530062835033,127.082123259506
475,2025,11215,광진구,10300,구의동,1,대지,243,56,아스하임,2024-12-26,182000000,24.16,35.64,3.0,2014.0,오피스텔,직거래,서울특별시 광진구 구의동 0243-0056 아스하임,37.5384278865119,127.088075578146
476,2025,11215,광진구,10100,중곡동,1,대지,648,14,아지(AZ)0213,2025-05-22,145000000,20.44,28.8757,8.0,2015.0,오피스텔,중개거래,서울특별시 광진구 중곡동 0648-0014 아지(AZ)0213,37.5581817341845,127.079577126883
477,2025,11215,광진구,10300,구의동,1,대지,663,0,아차산포레안,2025-04-19,920000000,59.63,0.0,6.0,2010.0,아파트,중개거래,서울특별시 광진구 구의동 0663-0000 아차산포레안,37.547855981863,127.09307529677
478,2025,11215,광진구,10300,구의동,1,대지,662,0,아차산한라아파트,2025-04-17,780000000,76.65,0.0,2.0,2009.0,아파트,중개거래,서울특별시 광진구 구의동 0662-0000 아차산한라아파트,37.5540171153721,127.09707993751
479,2025,11215,광진구,10300,구의동,1,대지,589,10,아크로리버,2025-05-03,2240000000,150.641,0.0,25.0,2004.0,아파트,중개거래,서울특별시 광진구 구의동 0589-0010 아크로리버,37.5360517267301,127.092835806633
480,2025,11215,광진구,10500,자양동,1,대지,770,30,안다미로,2025-02-22,570000000,29.94,24.0,2.0,2017.0,연립다세대,중개거래,서울특별시 광진구 자양동 0770-0030 안다미로,37.5393818274503,127.081083636882
481,2025,11215,광진구,10500,자양동,1,대지,680,2,안틸리아 자양,2025-01-20,375000000,25.46,34.47,7.0,2022.0,오피스텔,중개거래,서울특별시 광진구 자양동 0680-0002 안틸리아 자양,37.5361391062664,127.084078219237
482,2025,11215,광진구,10300,구의동,1,대지,643,2,알토하우스,2025-04-07,507500000,50.87,27.0,4.0,2024.0,연립다세대,직거래,서울특별시 광진구 구의동 0643-0002 알토하우스,37.5433874594721,127.082301789577
483,2025,11215,광진구,10300,구의동,1,대지,207,13,알펜시아5차,2025-06-16,445000000,41.0,26.0,3.0,2014.0,연립다세대,중개거래,서울특별시 광진구 구의동 0207-0013 알펜시아5차,37.5416674220574,127.093022342158
484,2025,11215,광진구,10900,군자동,1,대지,355,16,애드하우징,2025-03-25,294000000,29.89,18.0,5.0,2017.0,연립다세대,중개거래,서울특별시 광진구 군자동 0355-0016 애드하우징,37.5494431916541,127.068421156566
485,2025,11215,광진구,10300,구의동,1,대지,239,7,애플밸리,2025-07-05,480000000,42.25,27.0,3.0,2019.0,연립다세대,중개거래,서울특별시 광진구 구의동 0239-0007 애플밸리,37.5429353588104,127.088502154277
486,2025,11215,광진구,10300,구의동,1,대지,220,60,양곡빌라,2025-06-11,250000000,35.78,22.0,1.0,1993.0,연립다세대,중개거래,서울특별시 광진구 구의동 0220-0060 양곡빌라,37.5398744472286,127.089862217455
487,2025,11215,광진구,10500,자양동,1,대지,685,3,어반캐슬(685-3),2025-06-19,1030000000,57.57,37.0,1.0,2016.0,연립다세대,중개거래,서울특별시 광진구 자양동 0685-0003 어반캐슬(685-3),37.531598219294,127.086481701227
488,2025,11215,광진구,10100,중곡동,1,대지,30,69,에덴빌25차,2025-06-09,415000000,29.95,21.0,5.0,2020.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0030-0069 에덴빌25차,37.5641496832158,127.085728708731
489,2025,11215,광진구,10300,구의동,1,대지,669,0,에버그린,2025-06-16,335000000,26.06,19.0,5.0,2019.0,연립다세대,중개거래,서울특별시 광진구 구의동 0669-0000 에버그린,37.5510752913744,127.092101539579
490,2025,11215,광진구,10500,자양동,1,대지,639,22,에비앙하우스,2025-05-02,695000000,42.04,27.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 자양동 0639-0022 에비앙하우스,37.5302558701428,127.078945343379
491,2025,11215,광진구,10100,중곡동,1,대지,292,0,에스케이,2025-05-27,840000000,84.6,0.0,7.0,1999.0,아파트,중개거래,서울특별시 광진구 중곡동 0292-0000 에스케이,37.5688661073555,127.086494548803
492,2025,11215,광진구,10500,자양동,1,대지,634,26,에코하임,2025-02-11,345000000,30.55,18.0,3.0,2014.0,연립다세대,중개거래,서울특별시 광진구 자양동 0634-0026 에코하임,37.5332646043573,127.080910585134
493,2025,11215,광진구,10900,군자동,1,대지,355,5,에피소드1,2025-03-10,240000000,17.81,0.0,2.0,2014.0,아파트,중개거래,서울특별시 광진구 군자동 0355-0005 에피소드1,37.5494431916541,127.068421156566
494,2025,11215,광진구,10100,중곡동,1,대지,190,29,엘림퍼스트중곡동,2025-04-03,550000000,55.06,0.0,4.0,2021.0,아파트,중개거래,서울특별시 광진구 중곡동 0190-0029 엘림퍼스트중곡동,37.5663848032316,127.07803594337
495,2025,11215,광진구,10500,자양동,1,대지,832,16,엘케이플레이스3차(832-16),2025-04-28,560000000,29.7,21.0,2.0,2023.0,연립다세대,중개거래,서울특별시 광진구 자양동 0832-0016 엘케이플레이스3차(832-16),37.5390050703175,127.063836685016
496,2025,11215,광진구,10100,중곡동,1,대지,166,21,연리지,2025-05-24,448000000,39.16,22.0,4.0,2015.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0166-0021 연리지,37.5653039037121,127.083274525811
497,2025,11215,광진구,10100,중곡동,1,대지,117,32,연리지7,2025-05-10,327000000,29.48,18.0,4.0,2018.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0117-0032 연리지7,37.5551441657454,127.087765801731
498,2025,11215,광진구,10100,중곡동,1,대지,103,1,연옥빌라,2025-05-30,290000000,75.01,42.0,3.0,1998.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0103-0001 연옥빌라,37.5575341774877,127.095398170708
499,2025,11215,광진구,10100,중곡동,1,대지,147,34,영동공영빌라,2025-03-12,190000000,49.98,30.0,1.0,1991.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0147-0034 영동공영빌라,37.5608897864169,127.089138189637
500,2025,11215,광진구,10500,자양동,1,대지,647,6,영풍아트빌,2025-06-17,273000000,50.55,23.0,4.0,2001.0,연립다세대,직거래,서울특별시 광진구 자양동 0647-0006 영풍아트빌,37.52918102226,127.081005165971
501,2025,11215,광진구,10100,중곡동,1,대지,247,57,영하우스,2025-01-08,295000000,20.41,16.0,2.0,2019.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0247-0057 영하우스,37.5628113709102,127.077887339845
502,2025,11215,광진구,10500,자양동,1,대지,229,61,예건에버빌,2025-03-20,350000000,28.11,22.0,5.0,2023.0,연립다세대,중개거래,서울특별시 광진구 자양동 0229-0061 예건에버빌,37.5357502122973,127.078345703786
503,2025,11215,광진구,10500,자양동,1,대지,229,21,예다움,2025-05-23,567000000,40.36,25.0,3.0,2016.0,연립다세대,중개거래,서울특별시 광진구 자양동 0229-0021 예다움,37.5348780585404,127.07818752368
504,2025,11215,광진구,10500,자양동,1,대지,611,1,예닮,2025-02-20,400000000,20.73,13.0,5.0,2017.0,연립다세대,중개거래,서울특별시 광진구 자양동 0611-0001 예닮,37.5351596346249,127.076516361039
505,2025,11215,광진구,10100,중곡동,1,대지,33,37,예스홈,2025-04-28,375000000,55.35,32.0,5.0,2015.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0033-0037 예스홈,37.5626120012892,127.084158893328
506,2025,11215,광진구,10300,구의동,1,대지,617,22,예인빌라,2025-05-09,270000000,46.78,56.0,2.0,2002.0,연립다세대,중개거래,서울특별시 광진구 구의동 0617-0022 예인빌라,37.5479055044997,127.086235172956
507,2025,11215,광진구,10200,능동,1,대지,239,14,오렌지하우스,2025-04-09,520000000,44.69,39.0,5.0,2016.0,연립다세대,중개거래,서울특별시 광진구 능동 0239-0014 오렌지하우스,37.5539164325977,127.082952104186
508,2025,11215,광진구,10500,자양동,1,대지,595,3,오렌지하우스(2차),2025-06-18,890000000,44.49,26.0,5.0,2015.0,연립다세대,중개거래,서울특별시 광진구 자양동 0595-0003 오렌지하우스(2차),37.5304717527302,127.077855509557
509,2025,11215,광진구,10500,자양동,1,대지,598,2,오렌지하우스(598-2),2025-03-18,785000000,42.91,26.0,2.0,2021.0,연립다세대,중개거래,서울특별시 광진구 자양동 0598-0002 오렌지하우스(598-2),37.5312324230583,127.076684882479
510,2025,11215,광진구,10500,자양동,1,대지,584,18,오렌지하우스6차,2024-12-20,625000000,45.55,26.0,4.0,2016.0,연립다세대,중개거래,서울특별시 광진구 자양동 0584-0018 오렌지하우스6차,37.5309802708975,127.07437121215
511,2025,11215,광진구,10100,중곡동,1,대지,686,0,오페라하우스(686),2025-03-22,230000000,39.9,27.0,2.0,2009.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0686-0000 오페라하우스(686),37.5687976555665,127.080472347781
512,2025,11215,광진구,10300,구의동,1,대지,242,25,온세하이츠빌,2025-06-11,455000000,57.51,34.0,3.0,2016.0,연립다세대,중개거래,서울특별시 광진구 구의동 0242-0025 온세하이츠빌,37.5394936514574,127.08762853457
513,2025,11215,광진구,10100,중곡동,1,대지,75,18,올리브벨리,2025-03-11,230000000,38.94,30.0,5.0,2015.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0075-0018 올리브벨리,37.5584846052457,127.092496708471
514,2025,11215,광진구,10300,구의동,1,대지,218,15,와이엔 오피스텔,2025-06-18,147000000,36.53,46.21,3.0,2003.0,오피스텔,중개거래,서울특별시 광진구 구의동 0218-0015 와이엔 오피스텔,37.538558624488,127.091972089305
515,2025,11215,광진구,10100,중곡동,1,대지,30,3,와이엔빌라비동,2025-05-30,360000000,61.44,25.0,3.0,2001.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0030-0003 와이엔빌라비동,37.5637948076922,127.085815794815
516,2025,11215,광진구,10300,구의동,1,대지,241,69,와이엔썬라이즈,2025-03-28,470000000,75.14,36.0,3.0,2002.0,연립다세대,중개거래,서울특별시 광진구 구의동 0241-0069 와이엔썬라이즈,37.5399717186094,127.088117335992
517,2025,11215,광진구,10100,중곡동,1,대지,175,61,와이엔캐슬(중곡동175-61),2025-05-26,290000000,30.86,18.0,4.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0175-0061 와이엔캐슬(중곡동175-61),37.5692589889963,127.080833141325
518,2025,11215,광진구,10100,중곡동,1,대지,233,23,와이엔캐슬(중곡동233-23호),2025-07-05,448000000,51.52,31.0,4.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0233-0023 와이엔캐슬(중곡동233-23호),37.5649950184962,127.078712488389
